Transaction,Item,date_time,period_day,weekday_weekend
9103,Bread,31/03/2021 10:40,morning,weekday
9104,Coffee,31/03/2021 10:48,morning,weekday
9104,Eggs,31/03/2021 10:48,morning,weekday
9105,Yogurt,31/03/2021 10:50,morning,weekday
9106,Buttermie Dodgers,31/03/2021 10:52,morning,weekday
9106,Rice,31/03/2021 10:52,morning,weekday
9106,Coffee,31/03/2021 10:52,morning,weekday
9106,Coffee,31/03/2021 10:52,morning,weekday
9106,Juice,31/03/2021 10:52,morning,weekday
9107,coffee sweetner,31/03/2021 10:56,morning,weekday
9107,Juice,31/03/2021 10:56,morning,weekday
9107,Coffee,31/03/2021 10:56,morning,weekday
9107,Coffee,31/03/2021 10:56,morning,weekday
9107,Eggs,31/03/2021 10:56,morning,weekday
9107,Cookies,31/03/2021 10:56,morning,weekday
9108,Coffee,31/03/2021 11:16,morning,weekday
9109,Eggs,31/03/2021 11:17,morning,weekday
9109,Bread,31/03/2021 11:17,morning,weekday
9110,Breakfast cereal,31/03/2021 11:21,morning,weekday
9111,Coffee,31/03/2021 11:23,morning,weekday
9111,Bread,31/03/2021 11:23,morning,weekday
9112,Bread,31/03/2021 11:29,morning,weekday
9112,Coffee,31/03/2021 11:29,morning,weekday
9113,Coffee,31/03/2021 11:29,morning,weekday
9113,coffee sweetner,31/03/2021 11:29,morning,weekday
9114,Bread,31/03/2021 11:34,morning,weekday
9114,Coke,31/03/2021 11:34,morning,weekday
9114,Bread,31/03/2021 11:34,morning,weekday
9114,Cookies,31/03/2021 11:34,morning,weekday
9115,Cookies,31/03/2021 11:41,morning,weekday
9115,Bread,31/03/2021 11:41,morning,weekday
9116,Bread,31/03/2021 11:45,morning,weekday
9116,Cookies,31/03/2021 11:45,morning,weekday
9117,Bread,31/03/2021 11:58,morning,weekday
9119,Coffee,31/03/2021 12:12,afternoon,weekday
9120,Toast,31/03/2021 12:13,afternoon,weekday
9120,Coffee,31/03/2021 12:13,afternoon,weekday
9121,Coffee,31/03/2021 12:14,afternoon,weekday
9121,Coffee,31/03/2021 12:14,afternoon,weekday
9121,butter,31/03/2021 12:14,afternoon,weekday
9122,Coffee,31/03/2021 12:15,afternoon,weekday
9123,Juice,31/03/2021 12:22,afternoon,weekday
9123,Rice,31/03/2021 12:22,afternoon,weekday
9124,Yogurt,31/03/2021 12:40,afternoon,weekday
9125,Coffee,31/03/2021 13:05,afternoon,weekday
9126,Coffee,31/03/2021 13:17,afternoon,weekday
9126,Eggs,31/03/2021 13:17,afternoon,weekday
9128,Bread,31/03/2021 13:22,afternoon,weekday
9128,Sugar,31/03/2021 13:22,afternoon,weekday
9129,Salad,31/03/2021 13:25,afternoon,weekday
9129,Extra Salami or Feta,31/03/2021 13:25,afternoon,weekday
9129,Bread,31/03/2021 13:25,afternoon,weekday
9129,Baguette,31/03/2021 13:25,afternoon,weekday
9129,Tea,31/03/2021 13:25,afternoon,weekday
9129,Bread,31/03/2021 13:25,afternoon,weekday
9130,Bread,31/03/2021 13:27,afternoon,weekday
9131,Bread,31/03/2021 13:29,afternoon,weekday
9131,Hot chocolate,31/03/2021 13:29,afternoon,weekday
9131,Coffee,31/03/2021 13:29,afternoon,weekday
9131,Sandwich,31/03/2021 13:29,afternoon,weekday
9131,Cookies,31/03/2021 13:29,afternoon,weekday
9132,Chicken Stew,31/03/2021 13:40,afternoon,weekday
9133,Bread,31/03/2021 13:41,afternoon,weekday
9133,Sandwich,31/03/2021 13:41,afternoon,weekday
9134,Sandwich,31/03/2021 13:42,afternoon,weekday
9134,Coffee,31/03/2021 13:42,afternoon,weekday
9134,Bread,31/03/2021 13:42,afternoon,weekday
9135,Sandwich,31/03/2021 13:47,afternoon,weekday
9135,Coffee,31/03/2021 13:47,afternoon,weekday
9135,Coffee,31/03/2021 13:47,afternoon,weekday
9136,Tiffin,31/03/2021 13:57,afternoon,weekday
9137,Baguette,31/03/2021 14:03,afternoon,weekday
9138,Breakfast cereal,31/03/2021 14:07,afternoon,weekday
9138,Salad,31/03/2021 14:07,afternoon,weekday
9138,Extra Salami or Feta,31/03/2021 14:07,afternoon,weekday
9138,Coffee,31/03/2021 14:07,afternoon,weekday
9138,Coffee,31/03/2021 14:07,afternoon,weekday
9139,Bread,31/03/2021 14:15,afternoon,weekday
9139,Tiffin,31/03/2021 14:15,afternoon,weekday
9140,Chicken Stew,31/03/2021 14:18,afternoon,weekday
9140,detergent,31/03/2021 14:18,afternoon,weekday
9140,Bread,31/03/2021 14:18,afternoon,weekday
9141,Sugar,31/03/2021 14:18,afternoon,weekday
9141,Coffee,31/03/2021 14:18,afternoon,weekday
9142,Coke,31/03/2021 14:36,afternoon,weekday
9142,Mineral water,31/03/2021 14:36,afternoon,weekday
9142,Coffee,31/03/2021 14:36,afternoon,weekday
9142,detergent,31/03/2021 14:36,afternoon,weekday
9142,Sandwich,31/03/2021 14:36,afternoon,weekday
9143,Coffee,31/03/2021 15:10,afternoon,weekday
9143,Frozen pizza,31/03/2021 15:10,afternoon,weekday
9144,Coffee,31/03/2021 15:15,afternoon,weekday
9144,Frozen pizza,31/03/2021 15:15,afternoon,weekday
9145,Hot chocolate,31/03/2021 15:18,afternoon,weekday
9145,Hot chocolate,31/03/2021 15:18,afternoon,weekday
9145,Bread,31/03/2021 15:18,afternoon,weekday
9145,Frozen pizza,31/03/2021 15:18,afternoon,weekday
9146,Bread,31/03/2021 15:19,afternoon,weekday
9146,Cookies,31/03/2021 15:19,afternoon,weekday
9147,Frozen pizza,31/03/2021 15:25,afternoon,weekday
9147,Bread,31/03/2021 15:25,afternoon,weekday
9148,Tea,31/03/2021 15:35,afternoon,weekday
9148,Sugar,31/03/2021 15:35,afternoon,weekday
9149,Tea,31/03/2021 15:45,afternoon,weekday
9149,Bread,31/03/2021 15:45,afternoon,weekday
9149,Cake,31/03/2021 15:45,afternoon,weekday
9150,Tea,31/03/2021 15:46,afternoon,weekday
9150,butter,31/03/2021 15:46,afternoon,weekday
9151,Hot chocolate,31/03/2021 16:06,afternoon,weekday
9151,Cake,31/03/2021 16:06,afternoon,weekday
9152,Coffee,31/03/2021 16:13,afternoon,weekday
9152,Tiffin,31/03/2021 16:13,afternoon,weekday
9153,Coffee,31/03/2021 16:32,afternoon,weekday
9154,Bread,31/03/2021 16:34,afternoon,weekday
9154,Cookies,31/03/2021 16:34,afternoon,weekday
9155,Coffee,31/03/2021 16:36,afternoon,weekday
9156,Coffee,31/03/2021 16:45,afternoon,weekday
9156,Sugar,31/03/2021 16:45,afternoon,weekday
9157,Frozen pizza,31/03/2021 16:53,afternoon,weekday
9157,Coke,31/03/2021 16:53,afternoon,weekday
9157,Coffee,31/03/2021 16:53,afternoon,weekday
9157,detergent,31/03/2021 16:53,afternoon,weekday
9158,Coffee,31/03/2021 17:23,evening,weekday
9158,Juice,31/03/2021 17:23,evening,weekday
9159,Coffee,01/04/2021 08:11,morning,weekend
9160,Coffee,01/04/2021 08:47,morning,weekend
9161,Bread,01/04/2021 08:51,morning,weekend
9162,Sandwich,01/04/2021 09:07,morning,weekend
9162,Bread,01/04/2021 09:07,morning,weekend
9162,Cake,01/04/2021 09:07,morning,weekend
9162,Cake,01/04/2021 09:07,morning,weekend
9163,Yogurt,01/04/2021 09:21,morning,weekend
9163,Bread,01/04/2021 09:21,morning,weekend
9163,Cake,01/04/2021 09:21,morning,weekend
9164,Bread,01/04/2021 09:24,morning,weekend
9165,Bread,01/04/2021 09:25,morning,weekend
9165,Cookies,01/04/2021 09:25,morning,weekend
9166,Frozen pizza,01/04/2021 09:33,morning,weekend
9166,Toast,01/04/2021 09:33,morning,weekend
9166,Coffee,01/04/2021 09:33,morning,weekend
9166,Coke,01/04/2021 09:33,morning,weekend
9167,Coffee,01/04/2021 09:35,morning,weekend
9167,Bread,01/04/2021 09:35,morning,weekend
9167,Cookies,01/04/2021 09:35,morning,weekend
9167,Sugar,01/04/2021 09:35,morning,weekend
9168,Juice,01/04/2021 09:35,morning,weekend
9169,Yogurt,01/04/2021 09:38,morning,weekend
9170,Frozen pizza,01/04/2021 09:55,morning,weekend
9170,Bread,01/04/2021 09:55,morning,weekend
9171,Bread,01/04/2021 09:55,morning,weekend
9172,butter,01/04/2021 10:04,morning,weekend
9173,Coffee,01/04/2021 10:22,morning,weekend
9173,Coffee,01/04/2021 10:22,morning,weekend
9174,Bread,01/04/2021 10:28,morning,weekend
9174,coffee sweetner,01/04/2021 10:28,morning,weekend
9174,Tiffin,01/04/2021 10:28,morning,weekend
9175,Bread,01/04/2021 10:29,morning,weekend
9176,Coffee,01/04/2021 10:30,morning,weekend
9176,Frozen pizza,01/04/2021 10:30,morning,weekend
9177,Coffee granules ,01/04/2021 10:31,morning,weekend
9178,Bread,01/04/2021 10:40,morning,weekend
9178,Sandwich,01/04/2021 10:40,morning,weekend
9178,Sugar,01/04/2021 10:40,morning,weekend
9178,Cookies,01/04/2021 10:40,morning,weekend
9178,Bread,01/04/2021 10:40,morning,weekend
9179,Coffee,01/04/2021 10:49,morning,weekend
9179,Cookies,01/04/2021 10:49,morning,weekend
9180,butter,01/04/2021 10:49,morning,weekend
9180,Coffee,01/04/2021 10:49,morning,weekend
9181,Coffee,01/04/2021 10:50,morning,weekend
9182,Bread,01/04/2021 10:55,morning,weekend
9182,Cookies,01/04/2021 10:55,morning,weekend
9182,Cake,01/04/2021 10:55,morning,weekend
9183,Bread,01/04/2021 10:58,morning,weekend
9183,Coffee,01/04/2021 10:58,morning,weekend
9183,Tomato sauce,01/04/2021 10:58,morning,weekend
9184,Coffee,01/04/2021 11:14,morning,weekend
9184,Coffee,01/04/2021 11:14,morning,weekend
9185,Coffee,01/04/2021 11:16,morning,weekend
9185,Juice,01/04/2021 11:16,morning,weekend
9185,Toast,01/04/2021 11:16,morning,weekend
9186,Bread,01/04/2021 11:22,morning,weekend
9186,Bread,01/04/2021 11:22,morning,weekend
9187,Baguette,01/04/2021 11:27,morning,weekend
9187,Coffee,01/04/2021 11:27,morning,weekend
9187,Tomato sauce,01/04/2021 11:27,morning,weekend
9187,Eggs,01/04/2021 11:27,morning,weekend
9187,coffee sweetner,01/04/2021 11:27,morning,weekend
9187,Juice,01/04/2021 11:27,morning,weekend
9188,Coffee,01/04/2021 11:27,morning,weekend
9188,Cookies,01/04/2021 11:27,morning,weekend
9189,Coffee,01/04/2021 11:29,morning,weekend
9189,The Nomad,01/04/2021 11:29,morning,weekend
9190,Bread,01/04/2021 11:29,morning,weekend
9190,Baguette,01/04/2021 11:29,morning,weekend
9191,Bread,01/04/2021 11:32,morning,weekend
9192,Granola,01/04/2021 11:40,morning,weekend
9192,Coffee,01/04/2021 11:40,morning,weekend
9193,Bread,01/04/2021 12:01,afternoon,weekend
9193,Tea,01/04/2021 12:01,afternoon,weekend
9193,butter,01/04/2021 12:01,afternoon,weekend
9194,Coffee,01/04/2021 12:03,afternoon,weekend
9194,Coffee,01/04/2021 12:03,afternoon,weekend
9195,Crisps,01/04/2021 12:06,afternoon,weekend
9196,Bread,01/04/2021 12:08,afternoon,weekend
9197,Bread,01/04/2021 12:13,afternoon,weekend
9197,Smoothies,01/04/2021 12:13,afternoon,weekend
9197,Breakfast cereal,01/04/2021 12:13,afternoon,weekend
9197,Coffee,01/04/2021 12:13,afternoon,weekend
9198,Coffee,01/04/2021 12:14,afternoon,weekend
9199,Juice,01/04/2021 12:16,afternoon,weekend
9200,Tea,01/04/2021 12:27,afternoon,weekend
9200,Coffee,01/04/2021 12:27,afternoon,weekend
9201,Coffee,01/04/2021 12:41,afternoon,weekend
9201,Tea,01/04/2021 12:41,afternoon,weekend
9201,Cake,01/04/2021 12:41,afternoon,weekend
9201,butter,01/04/2021 12:41,afternoon,weekend
9202,Coffee,01/04/2021 12:47,afternoon,weekend
9202,Tiffin,01/04/2021 12:47,afternoon,weekend
9203,Cake,01/04/2021 12:53,afternoon,weekend
9204,Coffee,01/04/2021 12:56,afternoon,weekend
9204,Breakfast cereal,01/04/2021 12:56,afternoon,weekend
9204,The Nomad,01/04/2021 12:56,afternoon,weekend
9204,Cake,01/04/2021 12:56,afternoon,weekend
9204,Tiffin,01/04/2021 12:56,afternoon,weekend
9205,Bread,01/04/2021 13:03,afternoon,weekend
9205,Bread,01/04/2021 13:03,afternoon,weekend
9205,Sugar,01/04/2021 13:03,afternoon,weekend
9206,Bread,01/04/2021 13:06,afternoon,weekend
9206,Juice,01/04/2021 13:06,afternoon,weekend
9206,Coffee,01/04/2021 13:06,afternoon,weekend
9206,The Nomad,01/04/2021 13:06,afternoon,weekend
9206,Sandwich,01/04/2021 13:06,afternoon,weekend
9207,Bread,01/04/2021 13:08,afternoon,weekend
9207,coffee sweetner,01/04/2021 13:08,afternoon,weekend
9207,coffee sweetner,01/04/2021 13:08,afternoon,weekend
9208,Bread,01/04/2021 13:17,afternoon,weekend
9208,Smoothies,01/04/2021 13:17,afternoon,weekend
9208,Coffee,01/04/2021 13:17,afternoon,weekend
9208,Rice,01/04/2021 13:17,afternoon,weekend
9208,Sandwich,01/04/2021 13:17,afternoon,weekend
9209,Bread,01/04/2021 13:22,afternoon,weekend
9210,Coffee,01/04/2021 13:33,afternoon,weekend
9210,Juice,01/04/2021 13:33,afternoon,weekend
9210,Tomato sauce,01/04/2021 13:33,afternoon,weekend
9210,Sandwich,01/04/2021 13:33,afternoon,weekend
9210,Sandwich,01/04/2021 13:33,afternoon,weekend
9210,butter,01/04/2021 13:33,afternoon,weekend
9210,Coke,01/04/2021 13:33,afternoon,weekend
9211,Tea,01/04/2021 13:36,afternoon,weekend
9211,detergent,01/04/2021 13:36,afternoon,weekend
9211,Chicken Stew,01/04/2021 13:36,afternoon,weekend
9212,Coke,01/04/2021 14:07,afternoon,weekend
9212,detergent,01/04/2021 14:07,afternoon,weekend
9213,Sandwich,01/04/2021 14:12,afternoon,weekend
9213,Tomato sauce,01/04/2021 14:12,afternoon,weekend
9213,Coffee,01/04/2021 14:12,afternoon,weekend
9213,butter,01/04/2021 14:12,afternoon,weekend
9214,Cookies,01/04/2021 14:15,afternoon,weekend
9214,Cake,01/04/2021 14:15,afternoon,weekend
9214,Sugar,01/04/2021 14:15,afternoon,weekend
9214,Coffee,01/04/2021 14:15,afternoon,weekend
9215,Bread,01/04/2021 14:18,afternoon,weekend
9216,Coffee,01/04/2021 14:28,afternoon,weekend
9216,Bread,01/04/2021 14:28,afternoon,weekend
9216,detergent,01/04/2021 14:28,afternoon,weekend
9217,Frozen pizza,01/04/2021 14:45,afternoon,weekend
9218,Bread,01/04/2021 14:47,afternoon,weekend
9218,Cake,01/04/2021 14:47,afternoon,weekend
9219,Eggs,01/04/2021 14:51,afternoon,weekend
9219,Bread,01/04/2021 14:51,afternoon,weekend
9219,Rice,01/04/2021 14:51,afternoon,weekend
9219,Coffee,01/04/2021 14:51,afternoon,weekend
9219,Sandwich,01/04/2021 14:51,afternoon,weekend
9220,Honey,01/04/2021 15:34,afternoon,weekend
9220,Milk,01/04/2021 15:34,afternoon,weekend
9221,Coffee,01/04/2021 15:35,afternoon,weekend
9222,coffee sweetner,01/04/2021 15:44,afternoon,weekend
9222,Sugar,01/04/2021 15:44,afternoon,weekend
9222,Cake,01/04/2021 15:44,afternoon,weekend
9223,Bread,01/04/2021 15:48,afternoon,weekend
9224,Coffee,01/04/2021 15:49,afternoon,weekend
9225,Mineral water,01/04/2021 15:54,afternoon,weekend
9226,Tomato sauce,01/04/2021 15:58,afternoon,weekend
9226,Breakfast cereal,01/04/2021 15:58,afternoon,weekend
9227,detergent,01/04/2021 16:08,afternoon,weekend
9227,Bread,01/04/2021 16:08,afternoon,weekend
9227,Coffee,01/04/2021 16:08,afternoon,weekend
9228,Sandwich,01/04/2021 16:18,afternoon,weekend
9229,Bread,01/04/2021 16:46,afternoon,weekend
9230,Coffee,01/04/2021 17:30,evening,weekend
9230,Coffee,01/04/2021 17:30,evening,weekend
9230,Chicken Stew,01/04/2021 17:30,evening,weekend
9230,Extra Salami or Feta,01/04/2021 17:30,evening,weekend
9231,Tea,01/04/2021 17:39,evening,weekend
9231,Bread,01/04/2021 17:39,evening,weekend
9231,Coffee,01/04/2021 17:39,evening,weekend
9231,Frozen pizza,01/04/2021 17:39,evening,weekend
9231,Eggs,01/04/2021 17:39,evening,weekend
9231,Bread,01/04/2021 17:39,evening,weekend
9232,Tea,02/04/2021 09:49,morning,weekend
9232,Granola,02/04/2021 09:49,morning,weekend
9233,Bread,02/04/2021 09:50,morning,weekend
9234,Hot chocolate,02/04/2021 09:51,morning,weekend
9234,Bread,02/04/2021 09:51,morning,weekend
9234,Tiffin,02/04/2021 09:51,morning,weekend
9235,Bread,02/04/2021 09:51,morning,weekend
9236,Coffee,02/04/2021 09:53,morning,weekend
9237,Coffee,02/04/2021 09:54,morning,weekend
9238,Coffee,02/04/2021 09:54,morning,weekend
9239,Coffee,02/04/2021 10:14,morning,weekend
9239,Coffee,02/04/2021 10:14,morning,weekend
9239,Cake,02/04/2021 10:14,morning,weekend
9239,Cookies,02/04/2021 10:14,morning,weekend
9240,Hot chocolate,02/04/2021 10:16,morning,weekend
9240,Coffee,02/04/2021 10:16,morning,weekend
9240,Cake,02/04/2021 10:16,morning,weekend
9241,Coffee,02/04/2021 10:24,morning,weekend
9241,butter,02/04/2021 10:24,morning,weekend
9242,Rice,02/04/2021 10:29,morning,weekend
9242,Coffee,02/04/2021 10:29,morning,weekend
9242,Coffee,02/04/2021 10:29,morning,weekend
9243,Bread,02/04/2021 10:37,morning,weekend
9243,Coffee,02/04/2021 10:37,morning,weekend
9243,Coffee,02/04/2021 10:37,morning,weekend
9244,Coffee,02/04/2021 10:49,morning,weekend
9244,Coffee,02/04/2021 10:49,morning,weekend
9244,Coffee,02/04/2021 10:49,morning,weekend
9245,Coffee,02/04/2021 10:50,morning,weekend
9245,Coffee,02/04/2021 10:50,morning,weekend
9245,Eggs,02/04/2021 10:50,morning,weekend
9246,Bread,02/04/2021 10:50,morning,weekend
9247,Tea,02/04/2021 10:53,morning,weekend
9247,Coffee,02/04/2021 10:53,morning,weekend
9247,Cookies,02/04/2021 10:53,morning,weekend
9248,Coffee,02/04/2021 11:03,morning,weekend
9248,Bread,02/04/2021 11:03,morning,weekend
9249,Bread,02/04/2021 11:07,morning,weekend
9250,Coffee,02/04/2021 11:14,morning,weekend
9251,Cake,02/04/2021 11:27,morning,weekend
9251,Sugar,02/04/2021 11:27,morning,weekend
9252,Bread,02/04/2021 11:30,morning,weekend
9252,Yogurt,02/04/2021 11:30,morning,weekend
9253,butter,02/04/2021 11:48,morning,weekend
9253,Cake,02/04/2021 11:48,morning,weekend
9254,Coffee,02/04/2021 12:00,afternoon,weekend
9254,Sandwich,02/04/2021 12:00,afternoon,weekend
9254,Bread,02/04/2021 12:00,afternoon,weekend
9254,Milk,02/04/2021 12:00,afternoon,weekend
9254,Fudge,02/04/2021 12:00,afternoon,weekend
9255,Bread,02/04/2021 12:02,afternoon,weekend
9256,Coffee,02/04/2021 12:10,afternoon,weekend
9256,Buttermie Dodgers,02/04/2021 12:10,afternoon,weekend
9256,Tiffin,02/04/2021 12:10,afternoon,weekend
9256,Juice,02/04/2021 12:10,afternoon,weekend
9257,Bread,02/04/2021 12:55,afternoon,weekend
9258,Coffee,02/04/2021 13:00,afternoon,weekend
9258,Sandwich,02/04/2021 13:00,afternoon,weekend
9259,Breakfast cereal,02/04/2021 13:02,afternoon,weekend
9260,Tomato sauce,02/04/2021 13:06,afternoon,weekend
9260,Crisps,02/04/2021 13:06,afternoon,weekend
9260,Sandwich,02/04/2021 13:06,afternoon,weekend
9261,Bread,02/04/2021 13:19,afternoon,weekend
9261,Rice,02/04/2021 13:19,afternoon,weekend
9261,Coke,02/04/2021 13:19,afternoon,weekend
9261,Sandwich,02/04/2021 13:19,afternoon,weekend
9261,Tea,02/04/2021 13:19,afternoon,weekend
9261,Yogurt,02/04/2021 13:19,afternoon,weekend
9262,Coffee,02/04/2021 13:27,afternoon,weekend
9262,butter,02/04/2021 13:27,afternoon,weekend
9262,Bread,02/04/2021 13:27,afternoon,weekend
9263,Frozen pizza,02/04/2021 13:49,afternoon,weekend
9263,butter,02/04/2021 13:49,afternoon,weekend
9263,Cake,02/04/2021 13:49,afternoon,weekend
9263,coffee sweetner,02/04/2021 13:49,afternoon,weekend
9264,Coffee,02/04/2021 13:51,afternoon,weekend
9264,Cake,02/04/2021 13:51,afternoon,weekend
9265,Argentina Night,02/04/2021 13:52,afternoon,weekend
9266,detergent,02/04/2021 13:54,afternoon,weekend
9267,Cake,02/04/2021 14:34,afternoon,weekend
9267,Cake,02/04/2021 14:34,afternoon,weekend
9267,Smoothies,02/04/2021 14:34,afternoon,weekend
9268,Cake,02/04/2021 14:35,afternoon,weekend
9269,butter,02/04/2021 14:48,afternoon,weekend
9269,Bread,02/04/2021 14:48,afternoon,weekend
9269,Tomato sauce,02/04/2021 14:48,afternoon,weekend
9270,Coffee,02/04/2021 15:01,afternoon,weekend
9270,Tea,02/04/2021 15:01,afternoon,weekend
9270,Frozen pizza,02/04/2021 15:01,afternoon,weekend
9270,Bread,02/04/2021 15:01,afternoon,weekend
9271,Cake,02/04/2021 15:03,afternoon,weekend
9271,Bread,02/04/2021 15:03,afternoon,weekend
9271,Sandwich,02/04/2021 15:03,afternoon,weekend
9271,Sandwich,02/04/2021 15:03,afternoon,weekend
9272,Sandwich,02/04/2021 15:07,afternoon,weekend
9272,Coffee,02/04/2021 15:07,afternoon,weekend
9273,Coffee,02/04/2021 15:19,afternoon,weekend
9273,Coffee,02/04/2021 15:19,afternoon,weekend
9273,Cake,02/04/2021 15:19,afternoon,weekend
9274,Coffee,02/04/2021 15:22,afternoon,weekend
9274,Juice,02/04/2021 15:22,afternoon,weekend
9274,Breakfast cereal,02/04/2021 15:22,afternoon,weekend
9277,Coffee,02/04/2021 15:26,afternoon,weekend
9277,Coffee,02/04/2021 15:26,afternoon,weekend
9277,Coffee,02/04/2021 15:26,afternoon,weekend
9277,Cake,02/04/2021 15:26,afternoon,weekend
9277,Sandwich,02/04/2021 15:26,afternoon,weekend
9278,Cookies,02/04/2021 15:28,afternoon,weekend
9279,Cake,02/04/2021 15:35,afternoon,weekend
9279,Tea,02/04/2021 15:35,afternoon,weekend
9280,Cake,02/04/2021 15:48,afternoon,weekend
9280,Cookies,02/04/2021 15:48,afternoon,weekend
9280,Bread,02/04/2021 15:48,afternoon,weekend
9280,Juice,02/04/2021 15:48,afternoon,weekend
9281,Yogurt,03/04/2021 08:24,morning,weekday
9282,Coffee,03/04/2021 09:25,morning,weekday
9283,Coffee,03/04/2021 09:27,morning,weekday
9283,Bread,03/04/2021 09:27,morning,weekday
9284,Coffee,03/04/2021 09:36,morning,weekday
9285,Tea,03/04/2021 10:06,morning,weekday
9286,Coffee,03/04/2021 10:09,morning,weekday
9286,Coffee,03/04/2021 10:09,morning,weekday
9287,Coffee,03/04/2021 10:14,morning,weekday
9287,Coffee,03/04/2021 10:14,morning,weekday
9287,butter,03/04/2021 10:14,morning,weekday
9287,Sandwich,03/04/2021 10:14,morning,weekday
9288,Bread,03/04/2021 10:21,morning,weekday
9288,Frozen pizza,03/04/2021 10:21,morning,weekday
9289,Coffee,03/04/2021 10:22,morning,weekday
9289,Coffee,03/04/2021 10:22,morning,weekday
9289,Toast,03/04/2021 10:22,morning,weekday
